"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Theophylline|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Kidney|Urine|Theophylline|Fraction excreted to urine"
89,1500,8.395659,0.1673983
89,1560,7.915511,0.1704301
89,1620,7.461027,0.173288
89,1680,7.031041,0.1759814
89,1740,6.624424,0.1785192
89,1800,6.240075,0.1809099
89,1860,5.87693,0.1831616
89,1920,5.533958,0.1852821
89,1980,5.210162,0.1872785
89,2040,4.904579,0.189158
89,2100,4.616282,0.190927
89,2160,4.344378,0.192592
89,2220,4.088011,0.1941587
89,2280,3.846358,0.1956328
89,2340,3.618633,0.1970198
89,2400,3.404082,0.1983245
89,2460,3.201987,0.1995518
89,2520,3.011662,0.2007062
89,2580,2.832456,0.2017919
89,2640,2.663745,0.202813
89,2700,2.50494,0.2037732
89,2760,2.35548,0.2046761
89,2820,2.214834,0.2055252
89,2880,2.082496,0.2063235
89,2940,1.95799,0.2070741
89,3000,1.840862,0.2077798
89,3060,1.730687,0.2084433
89,3120,1.627058,0.209067
89,3180,1.529595,0.2096534
89,3240,1.437936,0.2102046
89,3300,1.351741,0.2107229
89,3360,1.270689,0.21121
89,3420,1.194476,0.2116679
89,3480,1.122817,0.2120984
89,3540,1.055442,0.212503
89,3600,0.9920971,0.2128834
89,3660,0.9325438,0.2132409
89,3720,0.8765564,0.213577
89,3780,0.8239228,0.2138928
89,3840,0.7744433,0.2141897
89,3900,0.7279299,0.2144688
89,3960,0.6842055,0.2147311
89,4020,0.6431038,0.2149777
89,4080,0.6044679,0.2152094
89,4140,0.5681504,0.2154272
89,4200,0.5340127,0.215632
89,4260,0.5019242,0.2158244
89,4320,0.4717623,0.2160053
90,0,0,0
90,60,27.53363,0.00849331
90,120,29.25081,0.02152391
90,180,27.30818,0.03372154
90,240,25.28589,0.04501441
90,300,23.40652,0.05546708
90,360,21.66656,0.06514295
90,420,20.05129,0.07409836
90,480,18.54877,0.08238396
90,540,17.14966,0.090046
90,600,15.84647,0.09712726
90,660,14.63293,0.1036676
90,720,13.50356,0.1097044
90,780,12.45343,0.115273
90,840,11.47797,0.1204063
90,900,10.57284,0.1251357
90,960,9.733889,0.1294906
90,1020,8.957124,0.1334985
90,1080,8.238677,0.1371855
90,1140,7.574819,0.1405759
90,1200,6.961954,0.1436923
90,1260,6.396636,0.1465559
90,1320,5.875565,0.1491865
90,1380,5.395604,0.1516023
90,1440,4.953775,0.1538205
90,1500,4.547267,0.1558568
90,1560,4.173432,0.1577258
90,1620,3.829787,0.159441
90,1680,3.514009,0.1610148
90,1740,3.223927,0.1624587
90,1800,2.957525,0.1637834
90,1860,2.712928,0.1649985
90,1920,2.488395,0.1661131
90,1980,2.282318,0.1671354
90,2040,2.093208,0.168073
90,2100,1.919689,0.1689329
90,2160,1.760494,0.1697215
90,2220,1.614454,0.1704447
90,2280,1.480493,0.1711078
90,2340,1.357619,0.171716
90,2400,1.244921,0.1722736
90,2460,1.141562,0.172785
90,2520,1.046772,0.1732539
90,2580,0.9598427,0.1736839
90,2640,0.8801249,0.1740781
90,2700,0.807022,0.1744396
90,2760,0.7399866,0.1747711
90,2820,0.678516,0.1750751
90,2880,0.6221492,0.1753538
90,2940,0.570463,0.1756093
90,3000,0.5230691,0.1758436
90,3060,0.4796116,0.1760585
90,3120,0.4397636,0.1762555
90,3180,0.4032257,0.1764361
90,3240,0.3697231,0.1766017
90,3300,0.3390037,0.1767536
90,3360,0.3108363,0.1768928
90,3420,0.2850091,0.1770205
90,3480,0.2613277,0.1771376
90,3540,0.2396139,0.1772449
90,3600,0.2197041,0.1773433
90,3660,0.2014486,0.1774336
90,3720,0.1847099,0.1775163
90,3780,0.1693621,0.1775922
90,3840,0.1552894,0.1776617
90,3900,0.1423861,0.1777255
90,3960,0.1305549,0.177784
90,4020,0.1197068,0.1778376
90,4080,0.10976,0.1778868
90,4140,0.1006398,0.1779319
90,4200,0.09227736,0.1779732
90,4260,0.08460978,0.1780111
90,4320,0.07757932,0.1780459
91,0,0,0
91,60,35.34222,0.00972969
91,120,31.4284,0.02205552
91,180,26.50772,0.0323761
91,240,22.38332,0.04108162
91,300,18.94164,0.04844315
91,360,16.05913,0.05468059
91,420,13.63639,0.05997436
91,480,11.5937,0.06447334
91,540,9.866726,0.06830095
91,600,8.403217,0.07156006
91,660,7.160488,0.07433676
91,720,6.103471,0.07670335
91,780,5.203201,0.07872082
91,840,4.435631,0.0804407
91,900,3.780697,0.08190674
91,960,3.221577,0.08315611
91,1020,2.744115,0.08422045
91,1080,2.336344,0.08512679
91,1140,1.988119,0.08589819
91,1200,1.690813,0.08655436
91,1260,1.43707,0.0871122
91,1320,1.220605,0.0875861
91,1380,1.036043,0.08798845
91,1440,0.8787793,0.08832981
91,1500,0.7448651,0.08861922
91,1560,0.6309146,0.08886442
91,1620,0.5340234,0.089072
91,1680,0.4516999,0.08924764
91,1740,0.3818074,0.08939612
91,1800,0.3225147,0.08952158
91,1860,0.2722528,0.08962751
91,1920,0.2296786,0.0897169
91,1980,0.1936432,0.08979227
91,2040,0.1631648,0.0898558
91,2100,0.1374047,0.08990931
91,2160,0.1156477,0.08995435
91,2220,0.09728435,0.08999225
91,2280,0.08179516,0.09002411
91,2340,0.06873856,0.0900509
91,2400,0.05773921,0.09007341
91,2460,0.04847822,0.0900923
91,2520,0.04068527,0.09010816
91,2580,0.03413117,0.09012147
91,2640,0.02862176,0.09013263
91,2700,0.0239928,0.09014199
91,2760,0.0201054,0.09014983
91,2820,0.0168422,0.09015641
91,2880,0.01410414,0.0901619
91,2940,0.01180764,0.09016652
91,3000,0.009882223,0.09017037
91,3060,0.008268516,0.09017359
91,3120,0.006916524,0.0901763
91,3180,0.005784176,0.09017856
91,3240,0.004836083,0.09018044
91,3300,0.0040425,0.09018202
91,3360,0.003378433,0.09018334
91,3420,0.002822892,0.09018444
91,3480,0.002358259,0.09018536
91,3540,0.001969751,0.09018613
91,3600,0.001644969,0.09018677
91,3660,0.001373519,0.09018731
91,3720,0.00114669,0.09018776
91,3780,0.0009571834,0.09018813
91,3840,0.000798887,0.09018844
91,3900,0.0006666835,0.0901887
91,3960,0.0005562902,0.09018892
91,4020,0.0004641231,0.0901891
91,4080,0.0003871843,0.09018926
91,4140,0.0003229666,0.09018938
91,4200,0.0002693741,0.09018949
91,4260,0.0002246551,0.09018958
91,4320,0.0001873444,0.09018964
92,0,0,0
92,60,47.78505,0.01015187
92,120,47.29893,0.02361132
92,180,44.4202,0.036146
92,240,41.70287,0.04790752
92,300,39.17868,0.05895484
92,360,36.82632,0.06933737
92,420,34.62786,0.0790991
92,480,32.56882,0.08827975
92,540,30.63728,0.09691556
92,600,28.82325,0.1050398
92,660,27.11819,0.1126834
92,720,25.51466,0.1198749
92,780,24.00605,0.1266413
92,840,22.58641,0.1330075
92,900,21.25032,0.1389972
92,960,19.99279,0.1446325
92,1020,18.80919,0.1499342
92,1080,17.69518,0.1549219
92,1140,16.64673,0.1596141
92,1200,15.66003,0.1640283
92,1260,14.73149,0.1681807
92,1320,13.85774,0.1720869
92,1380,13.03558,0.1757614
92,1440,12.26202,0.1792178
92,1500,11.53421,0.1824691
92,1560,10.84948,0.1855274
92,1620,10.2053,0.1884041
92,1680,9.599288,0.19111
92,1740,9.029202,0.1936551
92,1800,8.492924,0.1960492
92,1860,7.988459,0.198301
92,1920,7.513929,0.2004191
92,1980,7.067564,0.2024113
92,2040,6.647697,0.2042852
92,2100,6.252759,0.2060478
92,2160,5.881274,0.2077056
92,2220,5.531851,0.209265
92,2280,5.203181,0.2107317
92,2340,4.894034,0.2121113
92,2400,4.603252,0.2134089
92,2460,4.329743,0.2146294
92,2520,4.072484,0.2157773
92,2580,3.830508,0.2168571
92,2640,3.602908,0.2178727
92,2700,3.388831,0.218828
92,2760,3.187473,0.2197265
92,2820,2.998079,0.2205716
92,2880,2.819938,0.2213665
92,2940,2.652381,0.2221142
92,3000,2.49478,0.2228174
92,3060,2.346544,0.2234789
92,3120,2.207115,0.2241011
92,3180,2.075971,0.2246862
92,3240,1.952619,0.2252367
92,3300,1.836597,0.2257544
92,3360,1.727468,0.2262413
92,3420,1.624824,0.2266993
92,3480,1.528278,0.2271301
92,3540,1.43747,0.2275353
92,3600,1.352057,0.2279165
92,3660,1.271719,0.228275
92,3720,1.196155,0.2286121
92,3780,1.12508,0.2289293
92,3840,1.058229,0.2292276
92,3900,0.9953504,0.2295082
92,3960,0.9362077,0.2297721
92,4020,0.8805791,0.2300203
92,4080,0.828256,0.2302538
92,4140,0.7790419,0.2304734
92,4200,0.732752,0.2306799
92,4260,0.6892126,0.2308742
92,4320,0.6482602,0.2310569
93,0,0,0
93,60,26.06425,0.007601212
93,120,26.16245,0.01877301
93,180,23.30727,0.02873402
93,240,20.65449,0.0375565
93,300,18.31507,0.0453773
93,360,16.25062,0.05231533
93,420,14.42338,0.05847279
93,480,12.8023,0.06393823
93,540,11.3617,0.06878901
93,600,10.0801,0.07309312
93,660,8.939228,0.07691068
93,720,7.923403,0.08029504
93,780,7.018977,0.08329368
93,840,6.213978,0.08594896
93,900,5.497826,0.08829872
93,960,4.861106,0.09037679
93,1020,4.29541,0.09221342
93,1080,3.793202,0.09383565
93,1140,3.347713,0.09526764
93,1200,2.952859,0.09653097
93,1260,2.603168,0.09764488
93,1320,2.293718,0.09862654
93,1380,2.020089,0.09949123
93,1440,1.778311,0.1002525
93,1500,1.564826,0.1009225
93,1560,1.376444,0.101512
93,1620,1.210317,0.1020303
93,1680,1.063899,0.102486
93,1740,0.9349194,0.1028865
93,1800,0.8213567,0.1032383
93,1860,0.7214129,0.1035474
93,1920,0.6334907,0.1038188
93,1980,0.5561733,0.1040571
93,2040,0.4882045,0.1042663
93,2100,0.4284725,0.1044499
93,2160,0.3759939,0.1046111
93,2220,0.3298995,0.1047525
93,2280,0.289422,0.1048765
93,2340,0.2538841,0.1049853
93,2400,0.222689,0.1050808
93,2460,0.1953104,0.1051645
93,2520,0.171285,0.1052379
93,2580,0.1502049,0.1053023
93,2640,0.1317113,0.1053587
93,2700,0.1154886,0.1054082
93,2760,0.1012592,0.1054516
93,2820,0.08877932,0.1054897
93,2880,0.07783464,0.1055231
93,2940,0.06823696,0.1055523
93,3000,0.059821,0.105578
93,3060,0.05244167,0.1056004
93,3120,0.04597158,0.1056202
93,3180,0.04029895,0.1056374
93,3240,0.03532564,0.1056526
93,3300,0.0309656,0.1056658
93,3360,0.02714331,0.1056775
93,3420,0.02379254,0.1056877
93,3480,0.02085518,0.1056966
93,3540,0.01828028,0.1057045
93,3600,0.01602316,0.1057113
93,3660,0.01404463,0.1057174
93,3720,0.01231032,0.1057226
93,3780,0.01079011,0.1057273
93,3840,0.009457584,0.1057313
93,3900,0.008289581,0.1057349
93,3960,0.007265795,0.105738
93,4020,0.006368428,0.1057407
93,4080,0.005581873,0.1057431
93,4140,0.004892451,0.1057452
93,4200,0.00428817,0.105747
93,4260,0.003758517,0.1057486
93,4320,0.003294278,0.1057501
94,0,0,0
94,60,28.33215,0.004569909
94,120,30.75978,0.01178503
94,180,28.76584,0.01854417
94,240,26.63954,0.02480094
94,300,24.66491,0.03059294
94,360,22.84271,0.03595662
94,420,21.15735,0.0409245
94,480,19.59528,0.04552575
94,540,18.14541,0.04978682
94,600,16.79855,0.05373196
94,660,15.54687,0.05738351
94,720,14.38356,0.0607622
94,780,13.30254,0.06388731
94,840,12.29836,0.06677683
94,900,11.36596,0.06944758
94,960,10.50068,0.07191527
94,1020,9.698152,0.07419458
94,1080,8.954252,0.07629925
94,1140,8.265103,0.07824211
94,1200,7.627035,0.08003511
94,1260,7.03658,0.08168942
94,1320,6.490463,0.08321545
94,1380,5.98559,0.08462284
94,1440,5.51905,0.0859206
94,1500,5.088102,0.08711709
94,1560,4.690173,0.08822004
94,1620,4.322851,0.08923665
94,1680,3.983879,0.09017357
94,1740,3.671151,0.09103698
94,1800,3.382699,0.09183255
94,1860,3.116693,0.09256558
94,1920,2.871431,0.09324095
94,1980,2.645328,0.09386314
94,2040,2.436917,0.09443631
94,2100,2.244837,0.09496432
94,2160,2.067825,0.0954507
94,2220,1.904715,0.09589871
94,2280,1.754427,0.09631138
94,2340,1.615961,0.09669148
94,2400,1.488396,0.09704158
94,2460,1.370879,0.09736404
94,2520,1.262623,0.09766103
94,2580,1.162902,0.09793457
94,2640,1.071046,0.09818651
94,2700,0.9864374,0.09841853
94,2760,0.9085058,0.09863224
94,2820,0.8367258,0.09882905
94,2880,0.770613,0.09901032
94,2940,0.7097208,0.09917726
94,3000,0.6536377,0.09933101
94,3060,0.6019844,0.09947262
94,3120,0.5544114,0.09960303
94,3180,0.5105968,0.09972314
94,3240,0.4702438,0.09983375
94,3300,0.4330793,0.09993562
94,3360,0.3988514,0.1000294
94,3420,0.3673282,0.1001158
94,3480,0.3382961,0.1001954
94,3540,0.3115583,0.1002687
94,3600,0.2869335,0.1003362
94,3660,0.2642549,0.1003984
94,3720,0.2433686,0.1004556
94,3780,0.224133,0.1005083
94,3840,0.2064177,0.1005569
94,3900,0.1901026,0.1006016
94,3960,0.1750769,0.1006428
94,4020,0.1612388,0.1006807
94,4080,0.1484945,0.1007156
94,4140,0.1367574,0.1007478
94,4200,0.1259481,0.1007774
94,4260,0.1159931,0.1008047
94,4320,0.1068249,0.1008298
95,0,0,0
95,60,25.07112,0.01094261
95,120,23.97766,0.02468958
95,180,21.4201,0.0369622
95,240,19.07181,0.04788378
95,300,16.99687,0.05761317
95,360,15.16409,0.06629036
95,420,13.54221,0.07403703
95,480,12.10439,0.08095927
95,540,10.82766,0.08714981
95,600,9.69226,0.09268999
95,660,8.681148,0.09765125
95,720,7.779562,0.1020965
95,780,6.974687,0.1060813
95,840,6.255372,0.1096548
95,900,5.611888,0.1128603
95,960,5.03573,0.1157366
95,1020,4.519448,0.1183178
95,1080,4.056501,0.1206346
95,1140,3.641133,0.1227141
95,1200,3.268268,0.1245807
95,1260,2.933421,0.1262561
95,1320,2.632619,0.1277598
95,1380,2.362336,0.1291091
95,1440,2.119438,0.1303198
95,1500,1.901129,0.1314059
95,1560,1.704917,0.1323799
95,1620,1.52857,0.1332533
95,1680,1.370093,0.1340362
95,1740,1.227692,0.1347377
95,1800,1.099762,0.1353663
95,1860,0.9848557,0.1359292
95,1920,0.8816733,0.1364332
95,1980,0.7890444,0.1368843
95,2040,0.7059144,0.1372879
95,2100,0.6313331,0.137649
95,2160,0.5644435,0.1379718
95,2220,0.5044733,0.1382603
95,2280,0.4507259,0.1385182
95,2340,0.4025729,0.1387485
95,2400,0.359448,0.1389541
95,2460,0.3208405,0.1391377
95,2520,0.2862898,0.1393015
95,2580,0.2553811,0.1394477
95,2640,0.2277407,0.1395781
95,2700,0.2030319,0.1396943
95,2760,0.1809518,0.1397979
95,2820,0.1612276,0.1398902
95,2880,0.143614,0.1399724
95,2940,0.1278907,0.1400457
95,3000,0.1138593,0.1401109
95,3060,0.1013419,0.1401689
95,3120,0.09017868,0.1402206
95,3180,0.0802262,0.1402665
95,3240,0.07135581,0.1403074
95,3300,0.06345217,0.1403438
95,3360,0.05641191,0.1403761
95,3420,0.05014244,0.1404048
95,3480,0.04456085,0.1404303
95,3540,0.03959296,0.140453
95,3600,0.03517238,0.1404732
95,3660,0.03123976,0.1404911
95,3720,0.02774206,0.140507
95,3780,0.02463188,0.1405211
95,3840,0.02186688,0.1405337
95,3900,0.01940928,0.1405448
95,3960,0.01722533,0.1405547
95,4020,0.01528493,0.1405634
95,4080,0.01356125,0.1405712
95,4140,0.01203036,0.1405781
95,4200,0.01067093,0.1405842
95,4260,0.009463964,0.1405896
95,4320,0.008392529,0.1405945
96,0,0,0
96,60,19.88373,0.007722744
96,120,16.8267,0.01602895
96,180,14.07139,0.02290079
96,240,11.80725,0.02866016
96,300,9.932123,0.03350161
96,360,8.364911,0.03757801
96,420,7.046183,0.04101193
96,480,5.931516,0.04390347
96,540,4.986866,0.04633567
96,600,4.185454,0.04837826
96,660,3.505673,0.05009031
96,720,2.929694,0.05152217
96,780,2.442536,0.05271688
96,840,2.031429,0.05371131
96,900,1.685392,0.05453702
96,960,1.394929,0.05522097
96,1020,1.151809,0.05578615
96,1080,0.9488998,0.05625211
96,1140,0.7800304,0.05663542
96,1200,0.6398794,0.05695008
96,1260,0.5238733,0.05720785
96,1320,0.4280979,0.05741863
96,1380,0.3492174,0.05759066
96,1440,0.2844011,0.05773084
96,1500,0.2312569,0.05784488
96,1560,0.1877716,0.05793753
96,1620,0.1522576,0.05801268
96,1680,0.1233055,0.05807357
96,1740,0.09974205,0.05812284
96,1800,0.08059398,0.05816266
96,1860,0.06505632,0.05819482
96,1920,0.05246514,0.05822076
96,1980,0.04227434,0.05824167
96,2040,0.03403576,0.05825851
96,2100,0.02738251,0.05827206
96,2160,0.02201479,0.05828296
96,2220,0.01768814,0.05829171
96,2280,0.01420355,0.05829875
96,2340,0.01139932,0.05830439
96,2400,0.009144205,0.05830892
96,2460,0.007331878,0.05831255
96,2520,0.005876279,0.05831546
96,2580,0.004707843,0.0583178
96,2640,0.003770398,0.05831967
96,2700,0.003018635,0.05832116
96,2760,0.002416037,0.05832236
96,2820,0.001933199,0.05832332
96,2880,0.001546462,0.05832408
96,2940,0.001236804,0.0583247
96,3000,0.0009889392,0.05832519
96,3060,0.0007905927,0.05832558
96,3120,0.0006319137,0.05832589
96,3180,0.0005049992,0.05832614
96,3240,0.0004035131,0.05832634
96,3300,0.000322377,0.05832651
96,3360,0.0002575224,0.05832663
96,3420,0.0002056908,0.05832673
96,3480,0.0001642737,0.05832681
96,3540,0.0001311832,0.05832688
96,3600,0.0001047489,0.05832693
96,3660,8.363432E-05,0.05832697
96,3720,6.677087E-05,0.05832701
96,3780,5.330443E-05,0.05832703
96,3840,4.255163E-05,0.05832705
96,3900,3.396583E-05,0.05832707
96,3960,2.711077E-05,0.05832709
96,4020,2.163815E-05,0.05832709
96,4080,1.726956E-05,0.0583271
96,4140,1.378239E-05,0.05832711
96,4200,1.09989E-05,0.05832712
96,4260,8.777255E-06,0.05832712
96,4320,7.004162E-06,0.05832712
97,0,0,0
97,60,27.00378,0.0130248
97,120,25.73077,0.02892652
97,180,23.78679,0.04343752
97,240,22.00485,0.05685677
97,300,20.36122,0.06927369
97,360,18.83274,0.08076063
97,420,17.40372,0.0913792
97,480,16.06379,0.1011841
97,540,14.8061,0.1102253
97,600,13.62597,0.1185497
97,660,12.52,0.1262021
97,720,11.48547,0.1332256
97,780,10.51997,0.1396616
97,840,9.621107,0.1455503
97,900,8.786435,0.1509304
97,960,8.013349,0.155839
97,1020,7.299087,0.1603117
97,1080,6.640744,0.1643824
97,1140,6.035306,0.1680831
97,1200,5.47969,0.1714441
97,1260,4.970786,0.1744937
97,1320,4.5055,0.1772585
97,1380,4.080789,0.1797632
97,1440,3.693689,0.1820308
97,1500,3.341343,0.1840823
97,1560,3.02102,0.1859375
97,1620,2.730126,0.1876143
97,1680,2.466217,0.1891291
97,1740,2.226996,0.1904972
97,1800,2.010323,0.1917323
97,1860,1.814207,0.1928469
97,1920,1.636808,0.1938527
97,1980,1.476426,0.19476
97,2040,1.331497,0.1955782
97,2100,1.200588,0.196316
97,2160,1.082387,0.1969813
97,2220,0.9756945,0.1975809
97,2280,0.8794178,0.1981214
97,2340,0.7925618,0.1986086
97,2400,0.7142217,0.1990476
97,2460,0.6435762,0.1994432
97,2520,0.5798801,0.1997996
97,2580,0.5224583,0.2001208
97,2640,0.4706991,0.2004101
97,2700,0.4240493,0.2006708
97,2760,0.3820086,0.2009056
97,2820,0.3441248,0.2011172
97,2880,0.3099892,0.2013077
97,2940,0.279233,0.2014794
97,3000,0.251523,0.201634
97,3060,0.2265588,0.2017733
97,3120,0.2040692,0.2018987
97,3180,0.1838096,0.2020117
97,3240,0.1655594,0.2021135
97,3300,0.1491197,0.2022052
97,3360,0.1343114,0.2022877
97,3420,0.1209726,0.2023621
97,3480,0.1089579,0.2024291
97,3540,0.09813593,0.2024894
97,3600,0.08838839,0.2025438
97,3660,0.07960872,0.2025927
97,3720,0.0717009,0.2026368
97,3780,0.06457839,0.2026765
97,3840,0.05816326,0.2027122
97,3900,0.05238528,0.2027444
97,3960,0.0471812,0.2027734
97,4020,0.04249404,0.2027996
97,4080,0.03827246,0.2028231
97,4140,0.03447024,0.2028443
97,4200,0.03104572,0.2028634
97,4260,0.02796139,0.2028806
97,4320,0.02518347,0.202896
98,0,0,0
98,60,26.17186,0.009704918
98,120,28.61388,0.02493276
98,180,27.02359,0.03930947
98,240,25.28296,0.05275329
98,300,23.64907,0.06532633
98,360,22.12715,0.07708921
98,420,20.70765,0.08809686
98,480,19.38174,0.09839939
98,540,18.1419,0.1080427
98,600,16.98165,0.1170693
98,660,15.89534,0.1255186
98,720,14.87793,0.1334272
98,780,13.92489,0.1408292
98,840,13.03209,0.1477569
98,900,12.19572,0.15424
98,960,11.41227,0.1603068
98,1020,10.67845,0.1659836
98,1080,9.99121,0.1712952
98,1140,9.347661,0.1762647
98,1200,8.745105,0.180914
98,1260,8.181002,0.1852634
98,1320,7.652959,0.1893321
98,1380,7.158728,0.1931381
98,1440,6.69619,0.1966982
98,1500,6.263355,0.2000283
98,1560,5.858348,0.203143
98,1620,5.479409,0.2060563
98,1680,5.124883,0.2087811
98,1740,4.793217,0.2113295
98,1800,4.482952,0.2137131
98,1860,4.19272,0.2159423
98,1920,3.921238,0.2180272
98,1980,3.667303,0.219977
98,2040,3.429787,0.2218006
98,2100,3.207634,0.2235061
98,2160,2.999855,0.2251011
98,2220,2.805522,0.2265927
98,2280,2.623769,0.2279878
98,2340,2.453783,0.2292925
98,2400,2.294804,0.2305126
98,2460,2.146121,0.2316537
98,2520,2.007066,0.2327208
98,2580,1.87702,0.2337188
98,2640,1.755397,0.2346521
98,2700,1.641653,0.235525
98,2760,1.535278,0.2363413
98,2820,1.435795,0.2371047
98,2880,1.342757,0.2378186
98,2940,1.255747,0.2384863
98,3000,1.174375,0.2391107
98,3060,1.098276,0.2396947
98,3120,1.027107,0.2402408
98,3180,0.9605504,0.2407515
98,3240,0.8983061,0.2412291
98,3300,0.8400952,0.2416758
98,3360,0.7856563,0.2420935
98,3420,0.734745,0.2424842
98,3480,0.6871327,0.2428495
98,3540,0.6426057,0.2431912
98,3600,0.6009641,0.2435107
98,3660,0.5620209,0.2438096
98,3720,0.5256012,0.244089
98,3780,0.4915416,0.2443504
98,3840,0.459689,0.2445948
98,3900,0.4299005,0.2448234
98,3960,0.4020424,0.2450371
98,4020,0.3759895,0.245237
98,4080,0.3516248,0.245424
98,4140,0.328839,0.2455988
98,4200,0.3075298,0.2457624
98,4260,0.2876014,0.2459153
98,4320,0.2689644,0.2460583
99,0,0,0
99,60,27.91461,0.004987111
99,120,32.76359,0.01391608
99,180,31.25764,0.02255572
99,240,29.26719,0.0306502
99,300,27.363,0.03821756
99,360,25.58594,0.0452929
99,420,23.92861,0.05190958
99,480,22.381,0.05809817
99,540,20.93429,0.06388669
